INFO 2026-05-13 01:19:33,054 autoreload 23740 7000 Watching for file changes with StatReloader
INFO 2026-05-13 01:27:51,605 log 23336 22456 "GET /static/admin/img/icon-yes-dark.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:27:51,621 log 23336 22456 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:27:51,627 log 23336 22456 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:27:51,630 log 23336 4488 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:27:51,631 log 23336 18492 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:27:58,797 log 23336 18492 "POST /admin/authentication/user/7/change/ HTTP/1.1" 302 0
INFO 2026-05-13 01:27:58,823 log 23336 18492 "GET /admin/authentication/user/add/ HTTP/1.1" 200 15884
INFO 2026-05-13 01:27:58,873 log 23336 18492 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:16,559 log 23336 18492 "POST /admin/authentication/user/add/ HTTP/1.1" 302 0
INFO 2026-05-13 01:28:16,637 log 23336 18492 "GET /admin/authentication/user/8/change/ HTTP/1.1" 200 33274
INFO 2026-05-13 01:28:16,690 log 23336 18492 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:23,723 log 23336 18492 "POST /admin/authentication/user/8/change/ HTTP/1.1" 302 0
INFO 2026-05-13 01:28:23,760 log 23336 18492 "GET /admin/authentication/user/ HTTP/1.1" 200 16648
INFO 2026-05-13 01:28:23,817 log 23336 18492 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2026-05-13 01:28:23,818 log 23336 22456 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2026-05-13 01:28:23,829 log 23336 18492 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2026-05-13 01:28:23,829 log 23336 4488 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:27,328 log 23336 4488 "GET /admin/authentication/user/8/change/ HTTP/1.1" 200 33039
INFO 2026-05-13 01:28:27,375 log 23336 4488 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:33,027 log 23336 4488 "POST /admin/authentication/user/8/change/ HTTP/1.1" 302 0
INFO 2026-05-13 01:28:33,059 log 23336 4488 "GET /admin/authentication/user/ HTTP/1.1" 200 16645
INFO 2026-05-13 01:28:33,111 log 23336 4488 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:35,585 log 23336 4488 "GET /admin/authentication/user/7/change/ HTTP/1.1" 200 33041
INFO 2026-05-13 01:28:35,636 log 23336 4488 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-13 01:28:39,190 log 23336 4488 "POST /admin/authentication/user/7/change/ HTTP/1.1" 302 0
INFO 2026-05-13 01:28:39,227 log 23336 4488 "GET /admin/authentication/user/ HTTP/1.1" 200 16646
INFO 2026-05-13 01:28:39,275 log 23336 4488 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,285 log 23336 3720 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,285 log 23336 22456 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,286 log 23336 18492 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,288 log 23336 4488 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,296 log 23336 4488 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2026-05-13 01:28:39,297 log 23336 18612 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-05-13 01:28:53,070 log 23336 18612 Forbidden (CSRF token from POST incorrect.): /auth/login/
WARNING 2026-05-13 01:28:53,072 log 23336 18612 "POST /auth/login/ HTTP/1.1" 403 2503
INFO 2026-05-13 01:29:11,342 autoreload 25164 16004 Watching for file changes with StatReloader
INFO 2026-05-13 01:29:22,069 log 25164 2440 "GET / HTTP/1.1" 200 17379
INFO 2026-05-13 01:29:24,171 log 25164 2440 "GET /dashboard/ HTTP/1.1" 200 25990
INFO 2026-05-13 01:29:28,748 log 25164 2440 "GET /patients/ HTTP/1.1" 200 19610
INFO 2026-05-13 01:29:30,617 log 25164 2440 "GET /appointments/ HTTP/1.1" 200 19620
INFO 2026-05-13 01:29:31,776 log 25164 2440 "GET /waiting-list/ HTTP/1.1" 200 17746
INFO 2026-05-13 01:29:36,635 log 25164 2440 "GET /appointments/ HTTP/1.1" 200 19620
INFO 2026-05-13 01:29:39,274 log 25164 2440 "GET /patients/ HTTP/1.1" 200 19610
INFO 2026-05-13 01:29:41,543 log 25164 2440 "GET /patients/1/edit/ HTTP/1.1" 200 21100
INFO 2026-05-13 01:29:49,004 log 25164 2440 "GET /patients/ HTTP/1.1" 200 19610
INFO 2026-05-13 01:29:55,487 log 25164 2440 "GET /dashboard/ HTTP/1.1" 200 25990
INFO 2026-05-13 01:30:03,392 log 25164 2440 "GET /auth/logout/ HTTP/1.1" 302 0
INFO 2026-05-13 01:30:03,410 log 25164 2440 "GET /auth/login/ HTTP/1.1" 200 16815
INFO 2026-05-13 01:30:17,422 log 25164 2440 "POST /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-13 01:30:17,450 log 25164 2440 "GET /dashboard/ HTTP/1.1" 200 26908
INFO 2026-05-13 01:30:28,785 log 25164 2440 "GET /appointments/ HTTP/1.1" 200 20209
INFO 2026-05-13 01:30:30,850 log 25164 2440 "GET /appointments/add/ HTTP/1.1" 200 20245
INFO 2026-05-13 01:31:09,713 log 25164 2440 "GET /employees/ HTTP/1.1" 200 18961
INFO 2026-05-13 01:31:11,344 log 25164 2440 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-13 15:46:59,251 autoreload 25004 14376 Watching for file changes with StatReloader
INFO 2026-05-13 15:47:09,864 log 25004 6720 "GET / HTTP/1.1" 200 17379
WARNING 2026-05-13 15:47:10,383 log 25004 6720 "GET /favicon.ico HTTP/1.1" 404 21291
INFO 2026-05-13 15:47:42,640 log 25004 6720 "GET /services/ HTTP/1.1" 200 14406
INFO 2026-05-13 15:47:51,631 log 25004 6720 "GET / HTTP/1.1" 200 17379
INFO 2026-05-13 15:47:53,174 log 25004 6720 "GET /book/ HTTP/1.1" 200 13079
INFO 2026-05-13 15:48:25,492 log 25004 6720 "GET /dashboard/ HTTP/1.1" 200 26596
INFO 2026-05-13 15:48:33,321 log 25004 6720 "GET /dashboard/ HTTP/1.1" 200 26596
INFO 2026-05-13 15:48:42,362 log 25004 6720 "GET /patients/ HTTP/1.1" 200 20199
INFO 2026-05-13 15:48:53,302 log 25004 6720 "GET /appointments/ HTTP/1.1" 200 20209
INFO 2026-05-13 15:48:54,497 log 25004 6720 "GET /patients/ HTTP/1.1" 200 20199
INFO 2026-05-13 15:49:01,366 log 25004 6720 "GET /patients/1/edit/ HTTP/1.1" 200 21689
INFO 2026-05-18 17:13:06,155 autoreload 168 20600 Watching for file changes with StatReloader
INFO 2026-05-18 17:13:12,903 log 168 13900 "GET / HTTP/1.1" 200 17342
WARNING 2026-05-18 17:13:13,645 log 168 13900 "GET /favicon.ico HTTP/1.1" 404 21291
INFO 2026-05-18 17:13:16,987 log 168 13900 "GET /auth/login/ HTTP/1.1" 200 16699
INFO 2026-05-18 17:13:46,898 log 168 13900 "POST /auth/login/ HTTP/1.1" 200 16819
INFO 2026-05-18 17:13:52,494 log 168 13900 "POST /auth/login/ HTTP/1.1" 200 16819
INFO 2026-05-18 17:14:02,431 log 168 13900 "POST /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-18 17:14:02,521 log 168 13900 "GET /dashboard/ HTTP/1.1" 200 26866
INFO 2026-05-18 17:14:07,865 log 168 13900 "GET /patients/ HTTP/1.1" 200 20199
INFO 2026-05-18 17:14:08,894 log 168 13900 "GET /appointments/ HTTP/1.1" 200 20209
INFO 2026-05-18 17:14:09,715 log 168 13900 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:14:10,832 log 168 13900 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:14:11,470 log 168 13900 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:14:12,543 log 168 13900 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:14:13,461 log 168 13900 "GET /employees/ HTTP/1.1" 200 18961
INFO 2026-05-18 17:14:15,376 log 168 13900 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-18 17:15:09,932 log 168 13900 "POST /employees/add/ HTTP/1.1" 200 22179
INFO 2026-05-18 17:17:12,623 log 168 13900 "POST /employees/add/ HTTP/1.1" 200 22209
INFO 2026-05-18 17:17:19,406 log 168 13900 "GET /appointments/ HTTP/1.1" 200 20209
INFO 2026-05-18 17:17:20,492 log 168 13900 "GET /patients/ HTTP/1.1" 200 20199
INFO 2026-05-18 17:17:21,687 log 168 13900 "GET /patients/add/ HTTP/1.1" 200 20679
INFO 2026-05-18 17:17:38,790 log 168 13900 "POST /patients/add/ HTTP/1.1" 302 0
INFO 2026-05-18 17:17:38,806 log 168 13900 "GET /patients/ HTTP/1.1" 200 22045
INFO 2026-05-18 17:17:41,910 log 168 13900 "GET /appointments/ HTTP/1.1" 200 20209
INFO 2026-05-18 17:17:43,711 log 168 13900 "GET /appointments/add/ HTTP/1.1" 200 20397
INFO 2026-05-18 17:17:50,919 log 168 13900 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:17:51,964 log 168 13900 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:17:53,958 log 168 13900 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:17:55,830 log 168 13900 "GET /employees/ HTTP/1.1" 200 18961
INFO 2026-05-18 17:17:57,346 log 168 13900 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:17:58,566 log 168 13900 "GET /employees/ HTTP/1.1" 200 18961
INFO 2026-05-18 17:18:00,236 log 168 13900 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-18 17:19:52,295 log 168 13900 "POST /employees/add/ HTTP/1.1" 200 22209
INFO 2026-05-18 17:21:43,555 autoreload 168 20600 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-18 17:21:44,708 autoreload 8480 13072 Watching for file changes with StatReloader
INFO 2026-05-18 17:21:59,713 autoreload 13696 7580 Watching for file changes with StatReloader
INFO 2026-05-18 17:24:14,410 autoreload 23080 3480 Watching for file changes with StatReloader
INFO 2026-05-18 17:24:17,134 log 23080 2648 "GET / HTTP/1.1" 200 17379
INFO 2026-05-18 17:24:18,872 log 23080 2648 "GET /dashboard/ HTTP/1.1" 200 27515
INFO 2026-05-18 17:24:21,264 log 23080 2648 "GET /employees/ HTTP/1.1" 200 18961
INFO 2026-05-18 17:24:23,103 log 23080 2648 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-18 17:25:17,663 log 23080 2648 "POST /employees/add/ HTTP/1.1" 200 22216
INFO 2026-05-18 17:26:42,910 log 23080 2648 "POST /employees/add/ HTTP/1.1" 302 0
INFO 2026-05-18 17:26:42,924 log 23080 2648 "GET /employees/ HTTP/1.1" 200 20535
INFO 2026-05-18 17:26:56,184 log 23080 2648 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:26:57,218 log 23080 2648 "GET /employees/ HTTP/1.1" 200 20198
INFO 2026-05-18 17:26:58,532 log 23080 2648 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-18 17:27:13,471 log 23080 2648 "GET /dashboard/ HTTP/1.1" 200 28497
INFO 2026-05-18 17:27:19,120 log 23080 2648 "GET /admin/ HTTP/1.1" 302 0
INFO 2026-05-18 17:27:19,245 log 23080 2648 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 3594
INFO 2026-05-18 17:27:19,426 log 23080 2648 "GET /static/admin/css/base.css HTTP/1.1" 200 23100
INFO 2026-05-18 17:27:19,442 log 23080 3248 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 3538
INFO 2026-05-18 17:27:19,454 log 23080 20352 "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2026-05-18 17:27:19,456 log 23080 18068 "GET /static/admin/css/responsive.css HTTP/1.1" 200 16273
INFO 2026-05-18 17:27:19,458 log 23080 7172 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2026-05-18 17:27:19,469 log 23080 5000 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2026-05-18 17:27:19,482 log 23080 7172 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2026-05-18 17:27:28,638 log 23080 7172 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 3762
INFO 2026-05-18 17:27:36,036 log 23080 7172 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 3762
INFO 2026-05-18 17:27:44,549 log 23080 7172 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 3762
INFO 2026-05-18 17:28:41,122 log 23080 7172 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-05-18 17:28:41,169 log 23080 7172 "GET /admin/ HTTP/1.1" 200 10543
INFO 2026-05-18 17:28:41,219 log 23080 7172 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2026-05-18 17:28:41,247 log 23080 5000 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 978
INFO 2026-05-18 17:28:41,247 log 23080 7172 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 593
INFO 2026-05-18 17:28:49,001 log 23080 7172 "GET /admin/authentication/user/add/ HTTP/1.1" 200 15643
INFO 2026-05-18 17:28:49,053 log 23080 7172 "GET /static/admin/css/forms.css HTTP/1.1" 200 8831
INFO 2026-05-18 17:28:49,061 log 23080 20352 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2026-05-18 17:28:49,072 log 23080 2648 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2026-05-18 17:28:49,072 log 23080 3248 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2026-05-18 17:28:49,078 log 23080 7172 "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2026-05-18 17:28:49,082 log 23080 18068 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-18 17:28:49,088 log 23080 2648 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11811
INFO 2026-05-18 17:28:49,096 log 23080 20352 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2026-05-18 17:28:49,099 log 23080 3248 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2026-05-18 17:28:49,102 log 23080 7172 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2026-05-18 17:28:49,109 log 23080 2648 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2026-05-18 17:28:49,111 log 23080 5000 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2026-05-18 17:28:49,139 log 23080 5000 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2026-05-18 17:28:49,190 log 23080 18068 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2026-05-18 17:28:51,769 log 23080 18068 "GET /admin/authentication/user/ HTTP/1.1" 200 17938
INFO 2026-05-18 17:28:51,808 log 23080 5000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-18 17:28:51,816 log 23080 18068 "GET /static/admin/css/changelists.css HTTP/1.1" 200 7498
INFO 2026-05-18 17:28:51,818 log 23080 2648 "GET /static/admin/img/search.svg HTTP/1.1" 200 607
INFO 2026-05-18 17:28:51,818 log 23080 7172 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 558
INFO 2026-05-18 17:28:51,845 log 23080 2648 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2026-05-18 17:28:51,853 log 23080 18068 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 928
INFO 2026-05-18 17:28:51,854 log 23080 7172 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 593
INFO 2026-05-18 17:28:51,858 log 23080 5000 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1761
INFO 2026-05-18 17:29:16,284 log 23080 5000 "POST /admin/authentication/user/ HTTP/1.1" 200 12453
INFO 2026-05-18 17:29:16,336 log 23080 5000 "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2026-05-18 17:29:18,729 log 23080 5000 "POST /admin/authentication/user/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:18,747 log 23080 5000 "GET /admin/authentication/user/ HTTP/1.1" 200 15721
INFO 2026-05-18 17:29:18,785 log 23080 5000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-18 17:29:29,264 log 23080 5000 "GET /appointments/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:29,277 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:31,646 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:31,658 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:32,545 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:32,557 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:33,390 log 23080 5000 "GET /book/ HTTP/1.1" 200 13290
INFO 2026-05-18 17:29:34,957 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:34,968 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:45,226 autoreload 18828 14476 Watching for file changes with StatReloader
INFO 2026-05-18 17:29:47,692 log 23080 5000 "GET / HTTP/1.1" 200 18348
INFO 2026-05-18 17:29:49,071 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:49,084 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:51,003 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:29:51,019 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:29:53,324 log 23080 5000 "GET / HTTP/1.1" 200 18348
INFO 2026-05-18 17:30:00,652 log 23080 5000 "GET /auth/login/ HTTP/1.1" 302 0
INFO 2026-05-18 17:30:00,663 log 23080 5000 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-18 17:30:00,674 log 23080 5000 "GET / HTTP/1.1" 200 18622
INFO 2026-05-18 17:30:07,186 log 23080 5000 "GET /admin/authentication/user/11/change/ HTTP/1.1" 200 33125
INFO 2026-05-18 17:30:07,223 log 23080 5000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-18 17:30:07,246 log 23080 18068 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9159
INFO 2026-05-18 17:30:07,247 log 23080 3248 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 16428
INFO 2026-05-18 17:30:07,247 log 23080 7172 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19698
INFO 2026-05-18 17:30:07,248 log 23080 2648 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2026-05-18 17:30:07,299 log 23080 2648 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 2387
INFO 2026-05-18 17:30:07,299 log 23080 7172 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 805
INFO 2026-05-18 17:30:07,301 log 23080 3248 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1112
INFO 2026-05-18 17:30:18,238 log 23080 3248 "POST /admin/authentication/user/11/change/ HTTP/1.1" 302 0
INFO 2026-05-18 17:30:18,256 log 23080 3248 "GET /admin/authentication/user/ HTTP/1.1" 200 15789
INFO 2026-05-18 17:30:18,298 log 23080 3248 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-18 17:30:21,012 log 23080 3248 "GET /dashboard/ HTTP/1.1" 200 28500
INFO 2026-05-18 17:30:23,654 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 20347
INFO 2026-05-18 17:30:24,645 log 23080 3248 "GET /patients/ HTTP/1.1" 200 21709
INFO 2026-05-18 17:30:25,503 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 20347
INFO 2026-05-18 17:30:26,283 log 23080 3248 "GET /patients/ HTTP/1.1" 200 21709
INFO 2026-05-18 17:30:30,436 log 23080 3248 "GET /patients/1/edit/ HTTP/1.1" 200 21689
INFO 2026-05-18 17:30:35,022 log 23080 3248 "POST /patients/1/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:30:35,036 log 23080 3248 "GET /patients/ HTTP/1.1" 200 22055
INFO 2026-05-18 17:30:38,992 log 23080 3248 "GET /patients/2/edit/ HTTP/1.1" 200 21722
INFO 2026-05-18 17:31:02,457 log 23080 3248 "POST /patients/2/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:31:02,470 log 23080 3248 "GET /patients/ HTTP/1.1" 200 22146
INFO 2026-05-18 17:31:05,436 log 23080 3248 "GET /patients/1/edit/ HTTP/1.1" 200 21696
INFO 2026-05-18 17:31:12,962 log 23080 3248 "POST /patients/1/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:31:12,976 log 23080 3248 "GET /patients/ HTTP/1.1" 200 22230
INFO 2026-05-18 17:31:25,486 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 20347
INFO 2026-05-18 17:31:26,719 log 23080 3248 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:31:28,186 log 23080 3248 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:31:29,515 log 23080 3248 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:31:31,481 log 23080 3248 "GET /employees/ HTTP/1.1" 200 20198
ERROR 2026-05-18 17:31:32,890 log 23080 3248 "GET /activity-logs/ HTTP/1.1" 500 205497
INFO 2026-05-18 17:31:54,742 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 20347
INFO 2026-05-18 17:31:55,521 log 23080 3248 "GET /patients/ HTTP/1.1" 200 21892
INFO 2026-05-18 17:31:56,951 log 23080 3248 "GET /dashboard/ HTTP/1.1" 200 28507
INFO 2026-05-18 17:32:03,844 log 23080 3248 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:32:05,344 log 23080 3248 "GET /employees/ HTTP/1.1" 200 20198
INFO 2026-05-18 17:32:07,326 log 23080 3248 "GET /employees/add/ HTTP/1.1" 200 21835
INFO 2026-05-18 17:33:12,397 log 23080 3248 "POST /employees/add/ HTTP/1.1" 302 0
INFO 2026-05-18 17:33:12,413 log 23080 3248 "GET /employees/ HTTP/1.1" 200 22078
INFO 2026-05-18 17:33:24,558 log 23080 3248 "GET /dashboard/ HTTP/1.1" 200 28511
INFO 2026-05-18 17:33:26,060 log 23080 3248 "GET /patients/ HTTP/1.1" 200 21892
INFO 2026-05-18 17:33:27,196 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 20347
INFO 2026-05-18 17:34:10,263 log 23080 3248 "GET / HTTP/1.1" 200 18348
INFO 2026-05-18 17:34:11,881 log 23080 3248 "GET /book/ HTTP/1.1" 200 13290
INFO 2026-05-18 17:35:13,297 log 23080 3248 "POST /book/ HTTP/1.1" 302 0
INFO 2026-05-18 17:35:13,311 log 23080 3248 "GET /book/ HTTP/1.1" 200 13602
INFO 2026-05-18 17:35:18,453 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 21144
INFO 2026-05-18 17:35:23,839 log 23080 3248 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:35:25,117 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 21144
INFO 2026-05-18 17:36:01,374 log 23080 3248 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:36:02,323 log 23080 3248 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:36:04,424 log 23080 3248 "GET /patients/ HTTP/1.1" 200 23408
INFO 2026-05-18 17:36:07,775 log 23080 3248 "GET /patients/3/edit/ HTTP/1.1" 200 21699
INFO 2026-05-18 17:36:15,344 log 23080 3248 "POST /patients/3/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:36:15,358 log 23080 3248 "GET /patients/ HTTP/1.1" 200 23830
INFO 2026-05-18 17:36:19,567 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 21144
INFO 2026-05-18 17:36:25,762 log 23080 3248 "GET /patients/ HTTP/1.1" 200 23492
INFO 2026-05-18 17:36:30,518 log 23080 3248 "GET /patients/2/edit/ HTTP/1.1" 200 21730
INFO 2026-05-18 17:36:35,201 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 21144
INFO 2026-05-18 17:36:36,914 log 23080 3248 "GET /appointments/add/ HTTP/1.1" 200 20717
INFO 2026-05-18 17:37:24,086 log 23080 3248 "POST /appointments/add/ HTTP/1.1" 302 0
INFO 2026-05-18 17:37:24,102 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 22560
INFO 2026-05-18 17:37:27,226 log 23080 3248 "GET /appointments/2/edit/ HTTP/1.1" 200 20788
INFO 2026-05-18 17:37:30,393 log 23080 3248 "POST /appointments/2/edit/ HTTP/1.1" 302 0
INFO 2026-05-18 17:37:30,409 log 23080 3248 "GET /appointments/ HTTP/1.1" 200 22553
INFO 2026-05-18 17:37:32,581 log 23080 3248 "GET /diagnoses/ HTTP/1.1" 200 18937
INFO 2026-05-18 17:37:35,121 log 23080 3248 "GET /diagnoses/add/ HTTP/1.1" 200 22540
INFO 2026-05-18 17:39:57,594 log 23080 3248 "POST /diagnoses/add/ HTTP/1.1" 302 0
ERROR 2026-05-18 17:39:57,678 log 23080 3248 "GET /diagnoses/ HTTP/1.1" 500 189977
INFO 2026-05-18 17:41:37,044 autoreload 18828 14476 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-18 17:41:37,577 autoreload 23080 3480 C:\Users\hp\dentcare\clinic\views.py changed, reloading.
INFO 2026-05-18 17:41:38,453 autoreload 19120 15256 Watching for file changes with StatReloader
INFO 2026-05-18 17:41:39,388 autoreload 23148 23324 Watching for file changes with StatReloader
INFO 2026-05-18 17:42:35,116 autoreload 18336 14856 Watching for file changes with StatReloader
INFO 2026-05-18 17:42:39,547 log 23148 17928 "GET / HTTP/1.1" 200 18348
INFO 2026-05-18 17:42:41,210 log 23148 17928 "GET /dashboard/ HTTP/1.1" 200 28636
ERROR 2026-05-18 17:42:44,570 log 23148 17928 "GET /diagnoses/ HTTP/1.1" 500 189577
INFO 2026-05-18 17:42:48,774 log 23148 17928 "GET /activity-logs/ HTTP/1.1" 200 25852
INFO 2026-05-18 17:42:54,945 log 23148 17928 "GET /waiting-list/ HTTP/1.1" 200 18335
INFO 2026-05-18 17:42:57,274 log 23148 17928 "GET /payslips/ HTTP/1.1" 200 19781
INFO 2026-05-18 17:42:58,840 log 23148 17928 "GET /employees/ HTTP/1.1" 200 21741
